2024-09-01;57.41;13.09;823;843;0;1
2025-01-12;50.88;31.2;546;843;1;0
2022-12-08;58.62;33.73;778;843;1;1
2022-11-28;58.14;48.02;333;843;0;1
2023-03-24;41.88;15.27;736;843;0;0
2024-10-20;51.65;41.44;566;843;0;1
2024-09-17;54.15;14.15;752;843;1;1
2024-12-27;53.99;32.52;470;843;0;1
2023-10-02;38.72;47.04;424;843;1;1
2021-08-24;58.3;11.18;715;843;0;0
2021-09-02;48.72;19.08;766;843;0;0
2023-08-18;50.72;20.97;542;843;1;1
2024-07-18;49.39;28.15;642;843;0;0
2023-03-01;48.36;49.63;387;843;0;0
2020-09-05;37.2;30.22;484;843;0;0
2022-12-20;41.32;19.77;348;843;0;0
2021-08-06;31.07;44.4;606;843;0;1
2020-11-22;50.83;21.17;668;843;0;1
2023-01-27;57.16;19.14;530;843;1;0
2021-03-02;54.98;27.06;805;843;1;1
2020-08-11;50.41;40.32;875;843;1;1
2022-03-24;37.94;29.95;753;843;1;0
2023-02-06;32.63;46.55;790;843;1;1
2021-06-16;41.03;44.68;396;843;0;1
2023-10-19;32.14;29.36;865;843;0;1
2023-06-25;43.99;37.92;716;843;1;1
2020-10-25;38.5;20.94;680;843;0;0
2024-08-29;52.84;11.96;585;843;0;1
2021-10-14;41.44;35.71;531;843;1;1
2020-07-09;56.16;10.57;506;843;0;0
2023-11-22;60.0;35.52;789;843;0;1
2024-04-04;59.51;49.28;764;843;1;0
2020-06-20;34.65;11.89;727;843;1;1
2020-09-09;48.41;21.7;860;843;0;0
2022-01-12;52.94;43.51;898;843;0;0
2024-06-02;58.54;29.88;790;843;0;1
2024-09-19;35.23;29.93;427;843;1;0
2023-04-19;43.91;11.59;365;843;0;1
2024-08-23;41.45;33.84;606;843;1;1
2023-11-14;51.34;14.38;721;843;0;0
2021-10-05;55.83;12.1;527;843;1;1
2024-03-12;59.52;29.26;516;843;0;0
2023-06-22;39.09;47.91;650;843;0;1
2021-10-01;54.07;44.82;757;843;0;0
2021-02-16;38.46;48.82;447;843;0;1
2024-11-05;34.29;46.78;738;843;1;1
2024-06-20;56.01;41.62;663;843;1;0
2024-08-17;57.88;42.41;880;843;1;0
2023-10-23;51.35;11.79;458;843;1;0
2025-04-19;35.31;32.9;832;843;0;0
2020-07-21;35.45;35.06;402;843;1;1
2022-06-18;42.17;37.95;765;843;0;0
2025-03-18;32.72;17.33;521;843;1;1
2025-05-07;39.41;42.27;437;843;0;1
2025-03-28;40.94;37.51;326;843;0;1
2024-07-12;31.66;36.31;555;843;1;1
2020-07-09;40.25;48.87;623;843;1;0
2024-07-03;41.32;11.44;534;843;0;1
2022-08-25;32.73;33.29;560;843;0;0
2022-04-07;36.86;30.49;331;843;1;0
2021-11-05;33.55;35.06;839;843;0;0
2024-01-29;46.84;39.59;814;843;0;1
2023-05-24;59.33;25.62;489;843;1;0
2021-11-04;35.56;32.58;776;843;0;0
2022-12-07;38.26;34.66;775;843;1;0
2023-01-21;37.8;21.14;427;843;1;0
2024-01-07;57.31;32.23;301;843;1;0
2022-03-17;31.56;40.96;731;843;1;1
2025-03-30;45.97;47.3;449;843;0;1
2024-05-27;53.25;41.32;312;843;1;0
2020-07-30;35.18;20.4;323;843;1;1
2021-03-24;52.59;40.04;359;843;1;1
2023-03-10;52.41;26.75;310;843;1;1
2020-12-08;52.47;38.77;350;843;0;0
2024-12-17;54.33;18.1;835;843;0;0
2024-07-10;56.2;48.41;386;843;0;1
2020-11-28;59.86;40.67;743;843;1;0
2023-10-23;33.81;33.39;830;843;1;1
2025-02-11;49.81;30.96;794;843;1;0
2021-07-06;34.23;14.59;645;843;1;1
2021-12-04;49.86;35.43;722;843;1;0
2025-03-10;38.4;27.81;417;843;1;0
2020-10-04;55.69;49.52;434;843;0;0
2024-09-17;57.36;15.01;785;843;1;1
2024-06-29;30.88;23.42;310;843;1;0
2023-12-30;55.09;25.77;783;843;0;0
2022-02-14;56.62;39.42;803;843;1;0
2025-04-02;42.76;21.35;322;843;1;1
2024-09-06;37.49;14.68;470;843;1;0
2020-12-04;59.44;39.06;818;843;0;1
2024-10-20;47.79;11.85;886;843;0;1
2022-06-06;47.73;26.12;575;843;1;1
2023-04-25;43.67;40.43;363;843;1;0
2022-01-10;57.31;14.64;549;843;0;0
2022-05-09;38.38;24.67;417;843;1;0
2022-02-15;42.64;47.74;711;843;0;0
2023-05-27;41.73;31.52;447;843;1;1
2022-07-28;55.32;38.98;597;843;0;0
2024-01-05;35.02;19.15;504;843;0;0
2022-04-22;46.91;30.81;457;843;0;1
2024-12-19;51.9;35.06;423;843;1;1
2021-09-24;36.72;45.22;755;843;0;0
2023-07-25;41.51;45.72;656;843;0;1
2021-03-05;48.72;41.79;889;843;0;1
2021-02-04;48.93;46.71;594;843;1;0
2022-02-06;42.06;40.16;826;843;0;0
2022-01-05;57.21;27.07;832;843;0;1
2023-06-28;40.62;39.5;701;843;0;0
2021-01-21;40.2;27.72;466;843;0;0
2022-11-14;45.23;24.85;732;843;0;1
2020-08-29;34.49;18.08;348;843;1;0
2024-04-25;39.68;40.32;505;843;0;0
2023-05-09;38.89;30.14;524;843;1;0
2023-07-15;49.03;39.29;861;843;1;0
2024-10-24;59.22;12.96;792;843;0;0
2024-02-25;30.87;27.09;377;843;0;0
2020-09-13;37.74;20.71;764;843;0;1
2022-05-13;33.19;28.57;549;843;0;1
2022-07-25;30.51;10.52;467;843;1;0
2021-03-17;46.7;19.72;768;843;0;0
2022-06-12;50.86;17.18;455;843;1;1
2022-08-26;46.18;30.84;411;843;1;0
2025-05-17;46.76;15.18;504;843;1;1
2025-01-10;48.03;48.29;864;843;0;0
2022-04-07;59.32;24.49;805;843;0;0
2021-03-23;45.06;13.82;331;843;1;1
2021-10-26;55.13;15.28;592;843;1;1
2023-01-18;56.3;25.53;507;843;0;0
2024-02-18;30.71;14.55;723;843;0;1
2020-09-11;34.71;24.44;583;843;0;1
2023-12-04;35.39;25.04;807;843;1;0
2023-11-19;38.27;11.41;574;843;1;1
2020-06-25;45.13;10.02;799;843;0;1
2024-01-27;38.62;34.12;584;843;1;1
2020-08-27;54.7;22.63;486;843;1;0
2022-05-07;38.45;24.19;521;843;1;0
2022-07-02;38.55;19.18;300;843;1;0
2024-02-25;53.47;25.25;836;843;1;1
2022-03-13;37.07;45.95;302;843;1;0
2024-11-22;45.41;24.98;496;843;0;1
2023-05-26;36.67;16.21;869;843;1;1
2020-10-16;30.97;10.63;785;843;1;0
2021-08-03;30.14;29.52;499;843;1;0
2020-06-12;54.57;19.22;627;843;0;1
2020-08-23;34.2;10.4;798;843;0;0
2023-12-14;50.94;38.0;684;843;1;1
2021-12-12;37.48;35.86;366;843;0;0
2024-02-14;52.51;38.94;627;843;0;0
2022-08-18;44.09;29.51;762;843;0;0
2020-10-17;44.96;49.58;715;843;0;0
2020-10-21;43.43;32.95;690;843;1;0
2025-05-01;47.25;33.28;672;843;0;1
2023-06-19;49.89;32.6;679;843;0;0
2024-07-07;39.78;32.6;403;843;0;1
2021-08-17;43.88;35.29;892;843;1;1
2024-12-20;43.4;10.23;762;843;1;1
2025-03-16;50.93;27.55;602;843;1;0
2021-06-03;37.66;44.87;366;843;0;0
2024-04-09;36.03;34.94;860;843;1;1
2024-02-10;52.89;39.93;732;843;0;0
2020-11-22;31.44;47.14;568;843;0;0
2021-03-26;49.62;30.31;334;843;1;1
2024-03-29;43.04;38.97;712;843;0;0
2021-12-19;39.95;49.07;662;843;1;1
2023-08-01;52.07;30.45;410;843;1;0
2024-04-15;53.29;34.87;398;843;0;1
2024-06-14;51.26;33.78;509;843;0;1
2021-08-19;45.5;35.98;890;843;1;1
2022-05-16;49.32;16.1;850;843;1;0
2021-06-25;41.64;48.9;499;843;1;1
2023-11-12;36.56;22.24;433;843;0;1
2021-06-12;46.69;10.55;450;843;1;1
2020-07-14;56.86;43.64;668;843;1;0
2023-08-23;49.05;17.67;334;843;0;1
2024-02-16;55.61;38.99;832;843;1;1
2020-11-12;59.83;47.65;428;843;0;0
2023-12-25;39.16;48.69;521;843;0;1
2021-07-23;56.7;26.82;388;843;1;0
2024-08-23;45.0;44.72;676;843;1;0
2022-03-23;34.71;33.0;373;843;1;1
2020-07-16;39.06;13.39;616;843;0;0
2023-10-12;54.25;23.64;603;843;0;0
2023-10-28;30.63;19.2;353;843;0;1
2023-06-28;42.06;49.67;840;843;1;1
2023-09-28;51.75;46.17;431;843;0;0
2021-03-01;32.84;26.31;536;843;0;0
2022-05-26;43.15;48.22;804;843;1;0
2022-12-23;49.99;25.58;583;843;1;0
2022-04-18;57.81;16.46;761;843;1;1
2024-03-18;36.59;29.13;332;843;1;1
2022-10-03;40.45;36.6;595;843;1;0
2022-03-09;51.44;22.64;322;843;0;0
2022-06-10;59.33;20.07;311;843;0;0
2022-05-31;55.38;32.96;776;843;0;1
2022-02-10;58.29;39.83;894;843;1;0
2024-08-09;46.65;25.61;405;843;1;0
2024-02-19;58.6;21.83;761;843;1;0
2023-05-08;43.13;16.66;662;843;0;0
2022-01-29;44.92;36.75;717;843;1;1
2022-05-30;58.72;11.75;495;843;0;1
2023-06-01;42.73;19.12;528;843;1;1
2021-07-13;45.35;29.48;844;843;1;0
2023-08-15;52.76;36.95;439;843;0;0
2022-08-18;45.06;20.2;498;843;0;0
2020-11-11;57.55;18.92;695;843;1;1
2021-06-09;40.23;38.39;487;843;1;0
2022-04-24;43.17;21.94;713;843;0;0
2021-02-26;36.48;39.44;556;843;1;1
2023-02-16;46.1;45.86;504;843;1;1
2023-11-17;43.25;36.48;825;843;0;0
2023-07-30;32.38;46.66;606;843;1;0
2022-10-06;34.59;35.94;645;843;1;0
2021-12-02;56.04;11.73;829;843;1;0
2021-04-01;42.69;41.12;572;843;1;1
2024-08-13;31.73;42.21;730;843;0;1
2023-01-27;39.97;22.02;378;843;1;1
2020-12-24;40.43;32.39;375;843;0;1
2024-01-04;39.87;34.51;841;843;0;0
2023-03-12;41.66;35.46;703;843;0;0
2025-03-30;41.06;33.57;823;843;1;0
2024-07-23;55.5;28.32;412;843;0;0
2020-09-10;39.47;23.86;380;843;1;0
2023-11-01;39.04;34.93;507;843;0;1
2025-02-14;44.75;18.06;505;843;0;0
2022-02-24;31.6;14.27;752;843;1;1
2024-10-27;35.57;29.04;374;843;0;0
2021-07-17;53.44;34.11;303;843;1;0
2022-01-23;52.66;30.74;436;843;0;1
2022-01-23;43.99;26.27;630;843;0;0
2024-10-24;42.45;13.56;675;843;1;0
2023-06-24;53.06;33.1;634;843;1;0
2022-03-20;58.48;33.89;737;843;1;1
2022-11-18;31.02;44.44;595;843;1;1
2022-04-21;58.56;28.69;301;843;0;0
2023-04-15;39.06;25.91;581;843;1;0
2022-10-21;36.2;17.7;344;843;0;1
2022-05-22;35.91;43.67;875;843;1;0
2023-08-09;36.09;13.09;846;843;0;0
2025-04-17;45.08;14.74;636;843;0;0
2024-01-23;45.75;29.03;663;843;0;0
2025-06-04;54.77;17.58;487;843;1;0
2021-08-07;39.11;24.57;390;843;1;1
2022-03-18;35.42;34.35;863;843;1;0
2022-02-13;32.25;21.48;739;843;0;0
2023-03-21;40.92;34.76;730;843;1;1
2023-02-13;57.44;19.98;831;843;1;1
2022-03-28;48.21;27.06;895;843;0;0
2021-01-27;56.68;36.41;826;843;0;0
2022-12-24;52.24;35.91;763;843;1;0
2022-01-31;58.17;48.96;381;843;0;1
2021-03-23;38.36;30.83;647;843;1;1
2020-08-29;36.57;42.21;734;843;1;0
2020-10-12;51.59;28.47;642;843;0;1
2024-06-25;55.04;12.98;555;843;0;1
2020-10-28;37.16;20.85;750;843;1;0
2023-01-19;52.02;18.61;626;843;0;1
2022-05-26;34.55;30.77;340;843;0;0
2021-07-10;34.69;35.23;542;843;0;1
2024-09-07;51.23;38.08;858;843;0;1
2024-11-05;34.37;11.31;386;843;0;0
2024-04-16;47.65;38.73;771;843;0;0
2023-04-20;40.99;34.9;887;843;1;1
2023-02-13;39.64;26.16;646;843;0;0
2021-03-19;41.02;41.53;737;843;1;0
2023-05-20;55.26;42.82;603;843;0;1
2021-09-12;35.98;28.38;539;843;1;1
2024-06-07;36.94;32.57;623;843;1;1
2023-09-02;40.67;29.61;870;843;0;1
2025-03-24;47.5;47.52;473;843;1;0
2023-12-14;50.14;27.62;423;843;0;1
2021-09-25;39.16;42.06;427;843;1;0
2021-12-25;35.23;19.48;772;843;1;0
2024-12-09;32.25;22.54;465;843;1;0
2023-07-20;38.96;37.42;497;843;0;1
2024-01-08;41.67;28.06;786;843;0;0
2023-01-10;41.88;11.13;498;843;0;1
2022-06-15;56.55;47.44;833;843;0;1
2020-08-02;54.88;33.31;559;843;0;1
2023-03-01;52.39;30.56;490;843;0;0
2024-06-19;50.67;40.42;664;843;0;1
2021-08-16;48.89;19.95;691;843;0;0
2020-11-05;57.78;19.77;739;843;1;0
2024-10-25;44.6;19.17;720;843;0;0
2022-01-19;58.68;42.14;418;843;1;0
2021-07-18;30.77;36.22;408;843;1;0
2021-05-13;39.03;20.42;343;843;1;1
2023-05-07;40.89;40.1;843;843;0;0
2024-01-26;38.81;46.69;590;843;1;1
2023-06-15;50.22;38.96;310;843;1;1
2024-02-03;38.95;49.96;458;843;0;0
2021-06-23;59.19;32.76;341;843;1;1
2024-07-06;34.18;29.07;766;843;0;0
2021-07-11;49.12;22.02;766;843;0;0
2021-03-09;34.77;41.65;900;843;0;1
2024-08-01;58.64;40.48;684;843;1;1
2021-03-06;57.24;44.56;720;843;1;1
2020-07-01;55.55;41.85;620;843;1;1
2023-10-31;45.01;44.96;349;843;1;1
2024-06-25;45.92;22.98;786;843;1;1
2021-08-18;52.75;49.42;456;843;0;1
2024-12-18;39.51;44.21;522;843;1;1
2021-07-30;36.95;10.98;781;843;0;0
2021-03-31;32.49;37.67;615;843;1;0
2022-05-06;50.35;23.43;817;843;1;1
2023-04-04;34.17;46.16;758;843;0;1
2025-02-24;54.04;48.64;766;843;0;0
2022-11-13;42.54;15.03;862;843;0;0
2022-09-03;52.53;46.46;895;843;1;0
2024-01-15;42.4;28.35;702;843;0;1
2023-02-04;48.95;19.67;321;843;0;0
2025-01-23;56.96;44.25;762;843;1;1
2022-02-27;31.81;37.89;423;843;0;0
2022-02-15;56.75;10.91;370;843;0;0
2024-11-26;47.09;47.88;685;843;1;1
2023-09-24;35.21;23.28;688;843;1;1
2021-04-12;34.74;21.01;606;843;1;0
2023-11-24;58.94;11.45;664;843;1;1
2021-05-24;43.83;13.3;415;843;1;0
2025-02-06;42.04;38.55;586;843;1;1
2023-07-06;58.97;39.84;542;843;0;0
2024-02-13;59.67;40.05;854;843;0;0
2023-05-09;54.27;27.13;441;843;1;1
2022-07-25;49.84;10.11;482;843;0;1
2022-03-28;50.52;30.32;605;843;0;0
2024-05-19;40.7;42.28;337;843;0;0
2020-08-04;53.45;14.82;518;843;1;1
2021-10-16;48.54;44.53;350;843;0;0
2020-09-22;35.14;47.82;342;843;1;1
2022-03-30;57.81;39.33;570;843;1;0
2025-04-14;59.74;32.03;372;843;1;1
2022-08-21;43.5;48.55;697;843;1;0
2023-12-28;30.61;19.45;529;843;1;0
2023-10-17;32.26;45.76;697;843;0;0
2024-07-30;38.64;10.18;346;843;0;1
2025-01-12;35.38;11.9;788;843;0;0
2022-01-26;58.03;13.4;862;843;0;0
2023-01-11;35.15;21.14;836;843;1;1
2023-08-26;39.18;21.72;712;843;0;1
2025-01-28;37.99;45.95;706;843;0;1
2025-02-15;42.98;29.0;434;843;1;1
2023-12-14;47.44;43.44;842;843;1;0
2023-09-02;45.78;48.74;832;843;0;1
2024-12-11;54.54;48.84;390;843;1;1
2023-01-11;35.58;26.33;478;843;0;1
2022-01-10;34.84;38.27;735;843;1;0
2024-11-21;55.5;15.28;675;843;1;0
2021-04-09;32.66;43.79;312;843;1;1
2024-06-08;57.85;34.44;304;843;1;0
2022-02-10;34.43;30.66;839;843;1;0
2021-10-30;36.39;47.62;395;843;1;1
2021-11-02;53.46;17.45;821;843;0;1
2023-02-17;44.21;18.57;769;843;0;0
2023-11-19;43.31;44.36;753;843;0;1
2020-11-27;41.04;21.11;688;843;1;1
2020-06-11;32.34;33.85;640;843;0;1
2022-11-05;44.44;15.07;351;843;0;0
2024-03-22;43.46;48.85;560;843;0;1
2021-06-14;30.51;39.63;685;843;1;0
2020-07-02;50.32;27.46;715;843;1;1
2021-03-17;50.03;43.32;609;843;0;0
2021-01-01;30.54;44.96;488;843;0;1
2021-12-12;48.44;45.75;625;843;0;0
2023-12-19;49.15;16.88;697;843;0;1
2024-09-10;35.27;16.56;356;843;1;0
2020-06-30;39.41;22.36;605;843;1;1
2024-04-02;38.31;16.06;345;843;0;1
2022-05-27;51.73;39.97;776;843;1;0
2020-12-13;44.8;20.63;467;843;1;0
2024-07-15;59.53;25.83;611;843;1;0
2023-03-06;51.37;42.06;624;843;0;1
2021-02-07;32.48;39.27;623;843;0;0
2022-03-14;47.67;29.93;806;843;0;1
2020-09-09;36.55;40.11;860;843;0;1
2021-08-03;59.44;43.66;687;843;0;0
2022-08-07;40.1;23.71;713;843;1;1
2022-07-16;48.45;27.76;738;843;0;0
2021-08-01;41.49;12.37;745;843;0;1
2023-03-27;57.38;11.06;377;843;1;0
2022-08-19;55.61;30.28;690;843;0;0
2021-09-05;33.77;41.36;563;843;1;1
2021-04-14;41.34;49.32;683;843;0;0
2024-08-14;52.31;16.55;850;843;0;0
2023-05-23;50.91;24.82;711;843;1;0
2024-04-13;35.65;23.9;746;843;0;0
2020-11-29;46.47;31.25;623;843;0;0
2024-08-28;40.39;26.23;895;843;1;1
2021-04-19;52.8;36.5;638;843;0;1
2022-08-14;36.79;13.99;875;843;0;0
2021-09-06;57.23;47.52;791;843;1;1
2023-10-24;54.54;19.56;830;843;0;1
2021-03-06;58.96;19.45;682;843;0;0
2024-08-12;51.25;12.87;657;843;1;0
2023-02-10;40.93;26.46;598;843;0;1
2022-12-22;49.09;43.2;723;843;0;0
2024-10-16;39.14;39.98;800;843;0;1
2025-02-03;41.88;43.11;684;843;0;1
2021-11-26;39.98;47.93;624;843;0;0
2023-05-15;52.8;48.09;810;843;0;1
2023-01-15;47.82;28.61;900;843;0;0
2024-07-19;31.97;14.39;506;843;1;0
2022-05-15;45.51;28.44;494;843;0;1
2024-06-22;55.4;26.95;668;843;0;1
2020-07-21;35.14;37.63;493;843;0;1
2022-06-13;30.6;13.05;378;843;0;1
2025-06-07;59.14;25.71;835;843;0;0
2022-09-18;34.66;32.69;340;843;1;0
2022-01-27;33.54;46.31;594;843;0;0
2024-08-18;31.77;36.99;661;843;0;0
2023-08-03;39.89;20.89;529;843;0;0
2021-11-24;41.68;44.03;367;843;0;1
2020-11-02;31.19;18.31;393;843;0;1
2020-10-08;42.55;47.82;820;843;0;1
2022-07-14;46.54;10.59;335;843;1;1
2021-07-04;39.97;37.37;321;843;1;0
2020-11-09;38.05;13.8;732;843;1;0
2022-11-18;58.58;20.07;807;843;0;0
2020-09-15;52.2;38.91;381;843;0;1
2022-12-16;46.91;43.8;502;843;1;1
2021-01-20;49.61;30.56;890;843;1;0
2022-10-05;34.7;29.32;465;843;0;1
2025-03-14;55.46;15.31;504;843;1;1
2024-05-24;53.35;22.86;661;843;0;0
2020-07-18;57.63;44.4;858;843;0;1
2023-07-17;42.34;27.18;591;843;1;0
2022-03-15;48.9;35.91;338;843;0;1
2023-08-26;40.55;44.53;368;843;1;0
2024-01-18;30.42;23.94;579;843;1;0
2025-02-13;41.86;35.67;741;843;0;0
2021-03-10;45.04;28.75;665;843;1;1
2021-04-03;38.04;26.82;596;843;1;0
2024-07-04;36.46;44.94;352;843;1;0
2024-12-04;51.79;21.0;681;843;1;1
2024-05-27;37.88;18.83;702;843;1;0
2021-01-16;47.52;13.78;409;843;0;0
2021-10-15;33.63;28.44;717;843;1;0
2021-02-23;40.3;14.17;848;843;1;1
2020-07-13;41.28;46.78;457;843;1;0
2021-11-02;35.14;43.84;559;843;1;1
2023-11-21;30.17;13.34;648;843;1;0
2025-05-23;31.49;32.19;474;843;0;0
2023-11-23;32.66;20.56;447;843;0;0
2023-06-10;58.06;32.55;468;843;0;1
2020-09-05;45.94;26.99;473;843;0;1
2020-08-15;35.29;11.94;706;843;1;0
2024-06-14;58.45;46.01;409;843;1;0
2024-08-21;51.68;48.32;768;843;1;0
2021-11-13;53.19;38.97;491;843;1;1
2021-04-29;32.74;24.55;559;843;1;1
2023-04-08;39.63;48.41;844;843;0;0
2020-09-03;30.03;44.77;514;843;1;1
2020-10-29;42.64;40.52;665;843;0;0
2022-01-22;52.08;10.23;874;843;1;1
2021-06-13;40.37;40.74;833;843;1;1
2020-11-21;32.16;47.73;333;843;0;0
2025-05-19;54.79;23.9;457;843;1;1
2023-02-13;47.08;49.57;316;843;1;1
2023-02-07;53.48;34.79;459;843;0;1
2024-09-01;45.03;14.99;485;843;1;1
2023-07-23;41.2;22.88;774;843;0;0
2024-07-18;53.66;32.05;679;843;0;1
2020-10-29;51.12;29.26;876;843;1;1
2020-12-06;50.39;41.81;743;843;0;1
2024-10-11;50.78;29.62;369;843;0;1
2025-03-19;58.1;17.04;602;843;0;0
2022-10-08;48.97;18.63;417;843;0;1
2021-06-10;51.91;10.44;377;843;1;1
2022-04-01;46.27;19.59;752;843;1;1
2023-03-16;49.3;12.31;866;843;0;0
2022-05-07;47.17;49.48;715;843;0;1
2024-04-09;52.17;43.2;758;843;1;0
2021-03-17;56.6;17.83;782;843;1;1
2025-03-29;41.59;28.16;817;843;0;1
2024-11-03;50.8;37.53;659;843;0;0
2020-10-13;34.91;33.39;699;843;1;0
2025-03-24;45.7;47.01;317;843;0;1
2024-07-27;56.03;33.38;453;843;0;0
2023-07-22;41.76;30.87;567;843;1;0
2023-10-30;49.01;18.19;520;843;1;1
2021-09-13;37.0;31.82;715;843;1;0
2020-08-21;40.76;23.13;411;843;1;1
2020-12-01;30.76;33.95;302;843;1;0
2023-01-19;47.98;31.92;365;843;0;0
2022-09-11;53.87;10.68;433;843;1;1
2021-10-27;33.38;31.81;641;843;1;0
2022-10-10;59.68;42.78;692;843;1;1
2020-10-28;41.24;30.76;416;843;1;0
2023-05-31;37.57;34.39;499;843;0;0
2021-05-09;31.39;20.62;681;843;0;1
2022-10-20;52.22;29.16;411;843;1;1
2021-05-31;44.91;49.95;668;843;0;0
2024-01-24;43.0;22.03;563;843;0;1
2023-12-08;59.04;45.81;533;843;0;1
2023-08-18;40.6;33.46;851;843;0;1
2024-02-03;32.04;19.9;858;843;0;1
2023-07-05;41.19;14.8;348;843;0;0
2020-10-14;52.71;33.25;619;843;1;0
2021-03-19;48.14;30.55;887;843;0;0
2021-12-30;48.32;18.16;398;843;0;1
2022-11-01;31.16;46.41;424;843;0;0
2024-05-31;49.24;22.53;790;843;0;0
2023-01-29;40.73;43.81;509;843;0;0
2021-11-01;53.44;15.95;521;843;1;1
2024-03-17;53.06;45.15;823;843;0;1
2024-12-23;57.06;29.0;392;843;1;1
2023-07-06;30.28;34.22;336;843;1;0
2025-01-31;35.01;41.74;778;843;1;1
2022-11-22;41.6;33.0;758;843;1;0
2024-10-09;37.46;12.19;437;843;1;0
2022-12-03;38.41;18.19;826;843;1;1
2025-02-03;43.28;36.31;438;843;0;0
2024-10-19;31.93;29.91;508;843;0;0
2021-08-15;49.81;30.75;783;843;1;1
2020-10-12;47.22;10.12;611;843;1;1
2022-04-29;48.01;49.32;399;843;0;0
2023-11-09;47.27;43.82;843;843;1;0
2022-04-22;48.49;43.95;353;843;0;1
2025-03-01;36.87;39.68;320;843;0;1
2025-03-19;39.7;31.96;513;843;0;1
2025-05-26;43.46;17.21;861;843;1;1
2024-11-02;52.72;27.93;423;843;1;0
2021-08-20;58.23;27.13;394;843;0;0
2023-04-06;34.37;16.7;357;843;0;1
2021-01-05;49.41;31.72;693;843;1;0
2024-07-27;41.69;39.19;392;843;1;0
2020-12-27;51.64;42.84;413;843;1;1
2021-01-29;40.97;17.48;533;843;1;1
2023-08-25;31.55;32.44;325;843;0;1
2022-09-11;57.21;24.24;660;843;1;1
2024-02-03;46.74;24.77;899;843;1;0
2024-03-23;56.94;10.01;373;843;0;0
2023-04-11;45.33;40.47;721;843;1;0
2023-06-21;56.91;17.93;549;843;1;1
2022-02-09;53.75;28.9;434;843;1;1
2024-10-26;57.15;17.55;478;843;1;1
2021-01-13;36.39;49.77;361;843;1;1
2022-10-27;35.29;44.24;399;843;0;0
2023-03-29;35.21;20.02;619;843;1;0
2021-11-29;38.93;24.15;311;843;1;0
2022-09-08;45.11;10.19;787;843;1;1
2022-10-17;42.6;30.36;697;843;1;0
2020-09-02;35.89;42.7;830;843;0;0
2022-06-06;37.94;37.61;481;843;1;0
2024-10-01;30.13;44.56;566;843;1;1
2021-03-03;52.0;38.71;378;843;1;1
2021-09-09;55.87;20.39;770;843;0;1
2023-06-30;42.96;33.76;736;843;0;0
2022-03-09;30.4;38.25;537;843;1;0
2023-09-03;47.01;43.6;498;843;1;0
2025-04-30;59.34;20.26;397;843;1;1
2023-02-21;59.15;10.22;554;843;1;0
2021-01-22;37.05;43.76;411;843;1;1
2020-10-15;38.44;33.26;422;843;1;0
2024-04-23;36.18;29.33;407;843;0;0
2022-02-22;43.28;44.35;462;843;1;1
2023-02-16;45.82;12.23;568;843;1;0
2021-03-06;44.82;40.08;430;843;0;0
2025-01-10;34.08;20.34;354;843;0;1
2024-06-13;47.28;46.08;752;843;0;1
2023-11-21;41.81;18.14;522;843;0;1
2025-06-07;50.42;28.84;544;843;1;1
2022-05-08;41.57;31.06;747;843;1;0
2022-06-24;53.93;11.92;369;843;1;1
2024-08-01;35.22;49.28;344;843;0;0
2022-11-17;39.96;33.14;830;843;0;1
2025-01-03;53.06;15.62;576;843;1;1
2020-08-23;54.15;35.41;486;843;0;0
2023-03-06;36.41;41.62;465;843;0;0
2024-07-30;50.09;24.14;787;843;1;1
2024-02-11;53.15;16.28;839;843;0;1
2023-02-02;31.24;15.48;345;843;0;1
2024-02-24;47.69;16.49;825;843;1;1
2022-10-21;31.4;41.55;590;843;0;1
2021-01-26;32.32;39.86;348;843;0;0
2024-10-15;47.05;35.64;445;843;0;0
2022-07-21;31.91;33.92;675;843;1;1
2022-11-16;52.4;27.66;712;843;0;1
2023-11-29;48.95;35.68;363;843;1;0
2022-10-13;31.13;23.62;502;843;0;0
2025-05-01;52.75;29.09;554;843;0;1
2024-09-19;52.76;40.35;563;843;1;1
2021-05-05;55.29;23.47;722;843;1;1
2024-05-20;53.15;23.52;894;843;1;0
2021-06-14;37.58;45.04;790;843;1;0
2020-12-02;31.77;18.45;796;843;1;0
2021-10-10;48.03;27.77;324;843;1;0
2021-05-18;40.09;18.03;626;843;0;0
2025-03-21;41.14;39.22;869;843;1;0
2025-05-30;58.47;10.16;826;843;0;0
2025-04-24;45.19;47.86;674;843;0;1
2021-11-10;33.39;23.31;301;843;0;1
2021-01-23;41.39;14.92;449;843;0;1
2024-09-27;30.66;34.87;871;843;0;0
2020-09-15;40.66;14.6;303;843;1;0
2022-01-13;40.26;17.36;588;843;1;0
2025-01-29;56.1;49.22;843;843;1;1
2022-04-05;47.44;16.32;375;843;0;0
2022-08-27;50.98;35.68;854;843;0;0
2024-09-13;30.82;40.18;706;843;0;0
2020-06-22;36.02;28.66;900;843;0;1
2024-04-29;32.65;16.71;577;843;1;1
2021-11-18;57.13;42.49;303;843;1;1
2020-10-23;34.75;23.15;737;843;0;0
2022-08-23;46.69;10.93;707;843;1;0
2025-04-09;33.96;25.73;728;843;0;0
2021-05-27;37.63;20.87;856;843;1;0
2020-12-02;41.58;17.01;303;843;1;1
2020-07-28;41.86;20.11;607;843;0;1
2023-08-12;48.6;49.85;873;843;1;0
